conflict_id,country,location,latitude,longitude,year,side_a,side_b,intensity_level,start_date,ep_end
297,NG   ,Nigeria,9.081999,8.675277,2013,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,At least  1000/per year,1/15/66,0
299,SY   ,Syria,34.802075,38.996815,2013,Government of Syria,Syrian insurgents,At least  1000/per year,2/23/66,0
308,PH   ,Philippines,12.879721,121.774017,2013,Government of Philippines,"ASG, BIFM, MNLF - NM",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2013,Government of Sudan,SRF,25-1000/year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2013,Government of Uganda,"ADF, LRA",25-1000/year,1/25/71,0
325,PK   ,Pakistan,30.375321,69.345116,2013,Government of Pakistan,BLA,25-1000/year,5/18/73,0
329,ET   ,Ethiopia,9.145,40.489673,2013,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
332,MZ   ,Mozambique,-18.665695,35.529562,2013,Government of Mozambique,Renamo,25-1000/year,12/31/77,0
333,AF   ,Afghanistan,33.93911,67.709953,2013,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2013,Government of Somalia,Al-Shabaab,25-1000/year,1/18/82,0
354,TR   ,Turkey,38.963745,35.243322,2013,Government of Turkey,PKK,25-1000/year,5/1/83,1
364,IN   ,India,20.593684,78.96288,2013,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
386,DZ   ,Algeria,28.033886,1.659626,2013,Government of Algeria,AQIM,25-1000/year,8/27/85,0
404,PK   ,Pakistan,30.375321,69.345116,2013,Government of Pakistan,"Lashkar-e-Islam, TTP",At least  1000/per year,2/11/90,0
413,ET   ,Ethiopia,9.145,40.489673,2013,Government of Ethiopia,OLF,25-1000/year,8/31/74,1
416,CF   ,Central African Republic,6.611111,20.939444,2013,Government of Central African Republic,"anti-Balaka, Seleka",25-1000/year,5/27/01,1
418,US   ,United States,37.09024,-95.712891,2013,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
421,IN   ,India,20.593684,78.96288,2013,Government of India,NDFB-S,25-1000/year,2/16/89,0
423,TH   ,Thailand,15.870032,100.992541,2013,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
432,RU   ,Russia,61.52401,105.318756,2013,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,0
11342,IN   ,India,20.593684,78.96288,2014,Government of India,GNLA,25-1000/year,5/29/97,1
11345,SS   ,South Sudan,4.859363,31.571251,2014,Government of South Sudan,SPLM/A - IO,At least  1000/per year,8/20/11,0
11346,LY   ,Libya,26.3351,17.228331,2014,Government of Libya,"Forces of the House of Representatives, Zintan Military Council",25-1000/year,2/28/11,0
11347,ML   ,Mali,17.570692,-3.996166,2014,Government of Mali,"al-Murabitun, AQIM",25-1000/year,6/10/09,0
13042,SY   ,Syria,34.802075,38.996815,2014,Government of Syria,PYD,25-1000/year,9/10/11,0
13219,UA   ,Ukraine,48.379433,31.16558,2014,Government of Ukraine,Maidan,25-1000/year,1/22/14,1
13246,UA   ,Ukraine,48.379433,31.16558,2014,Government of Ukraine,DPR,At least  1000/per year,4/12/14,1
13247,UA   ,Ukraine,48.379433,31.16558,2014,Government of Ukraine,LPR,25-1000/year,5/4/14,1
13306,UA   ,Ukraine,48.379433,31.16558,2014,Government of Ukraine,United Armed Forces of Novorossiya,At least  1000/per year,9/17/14,0
13604,SY   ,Syria,34.802075,38.996815,2014,Government of Syria,IS,At least  1000/per year,5/13/13,0
13675,LB   ,Lebanon,33.854721,35.862285,2014,Government of Lebanon,IS,25-1000/year,6/25/14,0
209,PH   ,Philippines,12.879721,121.774017,2014,Government of Philippines,CPP,25-1000/year,7/31/46,0
218,IN   ,India,20.593684,78.96288,2014,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,2014,Government of Myanmar (Burma),PSLF,25-1000/year,2/29/48,0
227,IN   ,India,20.593684,78.96288,2014,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
230,YE   ,Yemen,15.552727,48.516388,2014,Government of Yemen (North Yemen),"Ansarallah, AQAP",At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,2014,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
234,IL   ,Israel,31.046051,34.851612,2014,Government of Israel,"Hamas, PIJ",At least  1000/per year,5/15/48,1
259,IQ   ,Iraq,33.223191,43.679291,2014,Government of Iraq,IS,At least  1000/per year,7/14/58,0
265,CD   ,Congo [DRC],-4.038333,21.758664,2014,Government of DR Congo (Zaire),Kata Katanga,25-1000/year,10/27/61,1
283,CD   ,Congo [DRC],-4.038333,21.758664,2014,Government of DR Congo (Zaire),"APCLS, CNPSC",25-1000/year,1/3/64,1
287,BI   ,Burundi,-3.373056,29.918886,2014,Government of Burundi,RED-TABARA,25-1000/year,10/18/65,0
289,CO   ,Colombia,4.570868,-74.297333,2014,Government of Colombia,FARC,25-1000/year,12/31/64,0
297,NG   ,Nigeria,9.081999,8.675277,2014,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,At least  1000/per year,1/15/66,0
299,SY   ,Syria,34.802075,38.996815,2014,Government of Syria,Syrian insurgents,At least  1000/per year,2/23/66,0
308,PH   ,Philippines,12.879721,121.774017,2014,Government of Philippines,"ASG, BIFM",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2014,Government of Sudan,"Darfur Joint Resistance Forces, SARC, SRF",25-1000/year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2014,Government of Uganda,"ADF, LRA",25-1000/year,1/25/71,0
325,PK   ,Pakistan,30.375321,69.345116,2014,Government of Pakistan,"BLA, BRA",25-1000/year,5/18/73,0
329,ET   ,Ethiopia,9.145,40.489673,2014,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
332,MZ   ,Mozambique,-18.665695,35.529562,2014,Government of Mozambique,Renamo,25-1000/year,12/31/77,1
333,AF   ,Afghanistan,33.93911,67.709953,2014,Government of Afghanistan,Taleban,At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2014,Government of Somalia,Al-Shabaab,At least  1000/per year,1/18/82,0
364,IN   ,India,20.593684,78.96288,2014,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
372,ML   ,Mali,17.570692,-3.996166,2014,Government of Mali,CMA,25-1000/year,6/28/90,0
386,DZ   ,Algeria,28.033886,1.659626,2014,Government of Algeria,AQIM,25-1000/year,8/27/85,0
388,AZ   ,Azerbaijan,40.143105,47.576927,2014,Government of Azerbaijan,Republic of Artsakh,25-1000/year,12/29/91,0
391,EG   ,Egypt,26.820553,30.802498,2014,Government of Egypt,Ansar Bayt al-Maqdis,25-1000/year,10/8/81,1
404,PK   ,Pakistan,30.375321,69.345116,2014,Government of Pakistan,"IMU, Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP",At least  1000/per year,2/11/90,0
418,US   ,United States,37.09024,-95.712891,2014,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
421,IN   ,India,20.593684,78.96288,2014,Government of India,NDFB-S,25-1000/year,2/16/89,1
423,TH   ,Thailand,15.870032,100.992541,2014,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
432,RU   ,Russia,61.52401,105.318756,2014,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,0
439,MM   ,Myanmar [Burma],21.913965,95.956223,2014,Government of Myanmar (Burma),MNDAA,25-1000/year,8/27/09,0
11345,SS   ,South Sudan,4.859363,31.571251,2015,Government of South Sudan,SPLM/A - IO,25-1000/year,8/20/11,0
11346,LY   ,Libya,26.3351,17.228331,2015,Government of Libya,Forces of the House of Representatives,25-1000/year,2/28/11,1
11347,ML   ,Mali,17.570692,-3.996166,2015,Government of Mali,"Ansar Dine, AQIM",25-1000/year,6/10/09,0
13042,SY   ,Syria,34.802075,38.996815,2015,Government of Syria,PYD,25-1000/year,9/10/11,1
13306,UA   ,Ukraine,48.379433,31.16558,2015,Government of Ukraine,"DPR, LPR, United Armed Forces of Novorossiya",At least  1000/per year,9/17/14,0
13588,RU   ,Russia,61.52401,105.318756,2015,Government of Russia (Soviet Union),IS,25-1000/year,3/21/15,0
13604,SY   ,Syria,34.802075,38.996815,2015,Government of Syria,IS,At least  1000/per year,5/13/13,0
13611,ML   ,Mali,17.570692,-3.996166,2015,Government of Mali,FLM,25-1000/year,1/5/15,1
13637,AF   ,Afghanistan,33.93911,67.709953,2015,Government of Afghanistan,IS,25-1000/year,2/9/15,0
13638,CM   ,Cameroon,7.369722,12.354722,2015,Government of Cameroon,IS,25-1000/year,3/19/15,0
13639,NE   ,Niger,17.607789,8.081666,2015,Government of Niger,IS,25-1000/year,3/26/15,0
13640,TD   ,Chad,15.454166,18.732207,2015,Government of Chad,IS,25-1000/year,5/27/15,1
13641,NG   ,Nigeria,9.081999,8.675277,2015,Government of Nigeria,IS,At least  1000/per year,3/15/15,0
13645,YE   ,Yemen,15.552727,48.516388,2015,Government of Yemen (North Yemen),IS,25-1000/year,3/20/15,1
13646,KE   ,Kenya,-0.023559,37.906193,2015,Government of Kenya,Al-Shabaab,25-1000/year,3/13/15,0
13648,EG   ,Egypt,26.820553,30.802498,2015,Government of Egypt,IS,25-1000/year,11/16/14,0
13653,IN   ,India,20.593684,78.96288,2015,Government of India,UNLFW,25-1000/year,4/19/15,0
13675,LB   ,Lebanon,33.854721,35.862285,2015,Government of Lebanon,IS,25-1000/year,6/25/14,1
13694,LY   ,Libya,26.3351,17.228331,2015,Government of Libya,IS,25-1000/year,3/14/15,0
13721,DZ   ,Algeria,28.033886,1.659626,2015,Government of Algeria,IS,25-1000/year,10/10/14,1
13902,TR   ,Turkey,38.963745,35.243322,2015,Government of Turkey,IS,25-1000/year,7/23/15,0
209,PH   ,Philippines,12.879721,121.774017,2015,Government of Philippines,CPP,25-1000/year,7/31/46,0
218,IN   ,India,20.593684,78.96288,2015,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,2015,Government of Myanmar (Burma),PSLF,25-1000/year,2/29/48,1
227,IN   ,India,20.593684,78.96288,2015,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
230,YE   ,Yemen,15.552727,48.516388,2015,Government of Yemen (North Yemen),"Ansarallah, AQAP, Forces of Hadi",At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,2015,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
259,IQ   ,Iraq,33.223191,43.679291,2015,Government of Iraq,IS,At least  1000/per year,7/14/58,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,2015,Government of Myanmar (Burma),SSPP,25-1000/year,11/22/59,1
287,BI   ,Burundi,-3.373056,29.918886,2015,Government of Burundi,"FPB, Military faction (forces of Godefroid Niyombare)",25-1000/year,10/18/65,1
289,CO   ,Colombia,4.570868,-74.297333,2015,Government of Colombia,"ELN, FARC",25-1000/year,12/31/64,0
297,NG   ,Nigeria,9.081999,8.675277,2015,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,At least  1000/per year,1/15/66,0
299,SY   ,Syria,34.802075,38.996815,2015,Government of Syria,Syrian insurgents,At least  1000/per year,2/23/66,0
308,PH   ,Philippines,12.879721,121.774017,2015,Government of Philippines,"ASG, BIFM, MILF",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2015,Government of Sudan,"Darfur Joint Resistance Forces, SPLM/A-North, SRF",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2015,Government of Uganda,ADF,25-1000/year,1/25/71,0
325,PK   ,Pakistan,30.375321,69.345116,2015,Government of Pakistan,"BLA, BLF, BRA",25-1000/year,5/18/73,0
329,ET   ,Ethiopia,9.145,40.489673,2015,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
333,AF   ,Afghanistan,33.93911,67.709953,2015,Government of Afghanistan,Taleban,At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2015,Government of Somalia,Al-Shabaab,At least  1000/per year,1/18/82,0
353,CM   ,Cameroon,7.369722,12.354722,2015,Government of Cameroon,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,25-1000/year,1/31/60,0
354,TR   ,Turkey,38.963745,35.243322,2015,Government of Turkey,PKK,25-1000/year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2015,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
372,ML   ,Mali,17.570692,-3.996166,2015,Government of Mali,CMA,25-1000/year,6/28/90,1
386,DZ   ,Algeria,28.033886,1.659626,2015,Government of Algeria,AQIM,25-1000/year,8/27/85,0
388,AZ   ,Azerbaijan,40.143105,47.576927,2015,Government of Azerbaijan,Republic of Artsakh,25-1000/year,12/29/91,0
404,PK   ,Pakistan,30.375321,69.345116,2015,Government of Pakistan,TTP,At least  1000/per year,2/11/90,0
413,ET   ,Ethiopia,9.145,40.489673,2015,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
418,US   ,United States,37.09024,-95.712891,2015,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
423,TH   ,Thailand,15.870032,100.992541,2015,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
432,RU   ,Russia,61.52401,105.318756,2015,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,25-1000/year,10/7/07,1
439,MM   ,Myanmar [Burma],21.913965,95.956223,2015,Government of Myanmar (Burma),MNDAA,25-1000/year,8/27/09,1
11345,SS   ,South Sudan,4.859363,31.571251,2016,Government of South Sudan,SPLM/A - IO,25-1000/year,8/20/11,0
11347,ML   ,Mali,17.570692,-3.996166,2016,Government of Mali,"Ansar Dine, AQIM",25-1000/year,6/10/09,0
13306,UA   ,Ukraine,48.379433,31.16558,2016,Government of Ukraine,"DPR, LPR",25-1000/year,9/17/14,0
13588,RU   ,Russia,61.52401,105.318756,2016,Government of Russia (Soviet Union),IS,25-1000/year,3/21/15,0
13604,SY   ,Syria,34.802075,38.996815,2016,Government of Syria,IS,At least  1000/per year,5/13/13,0
13637,AF   ,Afghanistan,33.93911,67.709953,2016,Government of Afghanistan,IS,At least  1000/per year,2/9/15,0
13638,CM   ,Cameroon,7.369722,12.354722,2016,Government of Cameroon,IS,25-1000/year,3/19/15,1
13639,NE   ,Niger,17.607789,8.081666,2016,Government of Niger,IS,25-1000/year,3/26/15,0
13641,NG   ,Nigeria,9.081999,8.675277,2016,Government of Nigeria,IS,At least  1000/per year,3/15/15,0
13646,KE   ,Kenya,-0.023559,37.906193,2016,Government of Kenya,Al-Shabaab,25-1000/year,3/13/15,0
13648,EG   ,Egypt,26.820553,30.802498,2016,Government of Egypt,IS,25-1000/year,11/16/14,0
13653,IN   ,India,20.593684,78.96288,2016,Government of India,UNLFW,25-1000/year,4/19/15,0
13674,BD   ,Bangladesh,23.684994,90.356331,2016,Government of Bangladesh,IS,25-1000/year,11/4/15,0
13694,LY   ,Libya,26.3351,17.228331,2016,Government of Libya,IS,At least  1000/per year,3/14/15,0
13809,SY   ,Syria,34.802075,38.996815,2016,Government of Syria,SDF,25-1000/year,12/6/15,1
13886,JO   ,Jordan,30.585164,36.238414,2016,Government of Jordan,IS,25-1000/year,3/2/16,1
13902,TR   ,Turkey,38.963745,35.243322,2016,Government of Turkey,IS,At least  1000/per year,7/23/15,0
13936,PK   ,Pakistan,30.375321,69.345116,2016,Government of Pakistan,IS,25-1000/year,2/12/16,0
14275,PH   ,Philippines,12.879721,121.774017,2016,Government of Philippines,IS,25-1000/year,6/1/16,0
14333,TN   ,Tunisia,33.886917,9.537499,2016,Government of Tunisia,IS,25-1000/year,3/18/15,1
205,IR   ,Iran,32.427908,53.688046,2016,Government of Iran,KDPI,25-1000/year,5/31/46,1
209,PH   ,Philippines,12.879721,121.774017,2016,Government of Philippines,CPP,25-1000/year,7/31/46,0
218,IN   ,India,20.593684,78.96288,2016,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,2016,Government of Myanmar (Burma),ARSA,25-1000/year,1/31/48,0
227,IN   ,India,20.593684,78.96288,2016,Government of India,CPI-Maoist,25-1000/year,5/1/48,0
230,YE   ,Yemen,15.552727,48.516388,2016,Government of Yemen (North Yemen),"AQAP, Forces of Hadi",At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,2016,Government of Myanmar (Burma),KIO,25-1000/year,12/31/49,0
259,IQ   ,Iraq,33.223191,43.679291,2016,Government of Iraq,IS,At least  1000/per year,7/14/58,0
283,CD   ,Congo [DRC],-4.038333,21.758664,2016,Government of DR Congo (Zaire),Kamuina Nsapu,25-1000/year,1/3/64,0
289,CO   ,Colombia,4.570868,-74.297333,2016,Government of Colombia,ELN,25-1000/year,12/31/64,1
297,NG   ,Nigeria,9.081999,8.675277,2016,Government of Nigeria,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,25-1000/year,1/15/66,0
299,SY   ,Syria,34.802075,38.996815,2016,Government of Syria,Syrian insurgents,At least  1000/per year,2/23/66,0
308,PH   ,Philippines,12.879721,121.774017,2016,Government of Philippines,"al-Harakat al-Islamiyah, ASG, BIFM, Maute group",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2016,Government of Sudan,"SPLM/A-North, SRF",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2016,Government of Uganda,ADF,25-1000/year,1/25/71,0
325,PK   ,Pakistan,30.375321,69.345116,2016,Government of Pakistan,"BLA, UBA",25-1000/year,5/18/73,1
329,ET   ,Ethiopia,9.145,40.489673,2016,Government of Ethiopia,ONLF,25-1000/year,1/11/64,1
332,MZ   ,Mozambique,-18.665695,35.529562,2016,Government of Mozambique,Renamo,25-1000/year,12/31/77,1
333,AF   ,Afghanistan,33.93911,67.709953,2016,Government of Afghanistan,Taleban,At least  1000/per year,7/2/75,0
337,SO   ,Somalia,5.152149,46.199616,2016,Government of Somalia,Al-Shabaab,At least  1000/per year,1/18/82,0
353,CM   ,Cameroon,7.369722,12.354722,2016,Government of Cameroon,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,25-1000/year,1/31/60,0
354,TR   ,Turkey,38.963745,35.243322,2016,Government of Turkey,PKK,At least  1000/per year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2016,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
374,RW   ,Rwanda,-1.940278,29.873888,2016,Government of Rwanda,FDLR,25-1000/year,10/1/90,1
383,TR   ,Turkey,38.963745,35.243322,2016,Government of Turkey,"TAK, Yurtta Sulh Konseyi",25-1000/year,12/31/87,1
386,DZ   ,Algeria,28.033886,1.659626,2016,Government of Algeria,AQIM,25-1000/year,8/27/85,0
387,AO   ,Angola,-11.202692,17.873887,2016,Government of Angola,FLEC-FAC-TN,25-1000/year,8/4/89,0
388,AZ   ,Azerbaijan,40.143105,47.576927,2016,Government of Azerbaijan,Republic of Artsakh,25-1000/year,12/29/91,0
404,PK   ,Pakistan,30.375321,69.345116,2016,Government of Pakistan,TTP,25-1000/year,2/11/90,0
408,CD   ,Congo [DRC],-4.038333,21.758664,2016,Government of Congo,Ntsiloulous,25-1000/year,11/3/93,1
409,ER   ,Eritrea,15.179384,39.782334,2016,Government of Eritrea,Government of Ethiopia,25-1000/year,5/6/98,1
413,ET   ,Ethiopia,9.145,40.489673,2016,Government of Ethiopia,OLF,25-1000/year,8/31/74,1
418,US   ,United States,37.09024,-95.712891,2016,Government of United States of America,al-Qaida,25-1000/year,9/11/01,0
423,TH   ,Thailand,15.870032,100.992541,2016,Government of Thailand,Patani insurgents,25-1000/year,12/31/65,0
11345,SS   ,South Sudan,4.859363,31.571251,2017,Government of South Sudan,SPLM/A - IO,25-1000/year,8/20/11,0
11346,LY   ,Libya,26.3351,17.228331,2017,Government of Libya,"Forces of Khalifa al-Ghawil, Forces of the House of Representatives, PFLL",25-1000/year,2/28/11,1
11347,ML   ,Mali,17.570692,-3.996166,2017,Government of Mali,"AQIM, JNIM",25-1000/year,6/10/09,0
13306,UA   ,Ukraine,48.379433,31.16558,2017,Government of Ukraine,"DPR, LPR",25-1000/year,9/17/14,0
13588,RU   ,Russia,61.52401,105.318756,2017,Government of Russia (Soviet Union),IS,25-1000/year,3/21/15,0
13604,SY   ,Syria,34.802075,38.996815,2017,Government of Syria,IS,At least  1000/per year,5/13/13,0
13637,AF   ,Afghanistan,33.93911,67.709953,2017,Government of Afghanistan,IS,At least  1000/per year,2/9/15,0
13639,NE   ,Niger,17.607789,8.081666,2017,Government of Niger,IS,25-1000/year,3/26/15,0
13640,TD   ,Chad,15.454166,18.732207,2017,Government of Chad,IS,25-1000/year,5/27/15,0
13641,NG   ,Nigeria,9.081999,8.675277,2017,Government of Nigeria,IS,25-1000/year,3/15/15,0
13645,YE   ,Yemen,15.552727,48.516388,2017,Government of Yemen (North Yemen),IS,25-1000/year,3/20/15,1
13646,KE   ,Kenya,-0.023559,37.906193,2017,Government of Kenya,Al-Shabaab,25-1000/year,3/13/15,0
13648,EG   ,Egypt,26.820553,30.802498,2017,Government of Egypt,IS,25-1000/year,11/16/14,0
13653,IN   ,India,20.593684,78.96288,2017,Government of India,UNLFW,25-1000/year,4/19/15,0
13674,BD   ,Bangladesh,23.684994,90.356331,2017,Government of Bangladesh,IS,25-1000/year,11/4/15,1
13675,LB   ,Lebanon,33.854721,35.862285,2017,Government of Lebanon,IS,25-1000/year,6/25/14,1
